59089.0	56203.0	17809.0	65831.0	35173.0	181235.0	110257.0	157228.0	2586.0	8927.0	8179.0	34863.0	9499.0	5524.0	44511.0	59722.0	13059.0	10063.0
56205.0	53477.0	17258.0	62722.0	33545.0	186217.0	113580.0	162778.0	2591.0	8957.0	8205.0	35031.0	9530.0	5600.0	45041.0	57474.0	12296.0	9561.0
56834.0	54072.0	17379.0	63400.0	33900.0	166303.0	100299.0	140593.0	2581.0	8896.0	8151.0	34690.0	9467.0	5343.0	43244.0	54105.0	15721.0	11816.0
81725.0	77600.0	22137.0	90239.0	47956.0	266099.0	166853.0	251773.0	2591.0	8956.0	8204.0	35026.0	9529.0	6275.0	49754.0	78146.0	15922.0	11949.0
78778.0	74815.0	21573.0	87062.0	46292.0	234181.0	145567.0	216214.0	2519.0	8504.0	7805.0	32476.0	9054.0	5826.0	46619.0	71175.0	12972.0	10006.0
67794.0	64432.0	19474.0	75218.0	40089.0	193185.0	118227.0	170541.0	2581.0	8894.0	8149.0	34677.0	9464.0	5572.0	44844.0	62981.0	13073.0	10072.0
54248.0	51627.0	16884.0	60612.0	32440.0	161320.0	96976.0	135041.0	2569.0	8820.0	8084.0	34258.0	9386.0	5237.0	42505.0	53832.0	12523.0	9710.0
56531.0	53785.0	17321.0	63073.0	33729.0	182103.0	110836.0	158195.0	2586.0	8928.0	8179.0	34869.0	9500.0	5488.0	44260.0	54657.0	13997.0	10681.0
56762.0	54003.0	17365.0	63322.0	33860.0	174195.0	105563.0	149385.0	2574.0	8851.0	8111.0	34435.0	9419.0	5466.0	44106.0	55999.0	12388.0	9622.0
54448.0	51816.0	16922.0	60827.0	32553.0	189667.0	115880.0	166621.0	2576.0	8863.0	8122.0	34500.0	9431.0	5349.0	43289.0	62864.0	13706.0	10489.0
77933.0	74016.0	21412.0	86151.0	45815.0	247154.0	154219.0	230666.0	2587.0	8935.0	8185.0	34906.0	9507.0	6086.0	48430.0	77394.0	14574.0	11061.0
51867.0	49376.0	16429.0	58043.0	31095.0	155626.0	93179.0	128697.0	2493.0	8337.0	7657.0	31537.0	8878.0	5101.0	41555.0	50942.0	11722.0	9183.0
53472.0	50893.0	16736.0	59774.0	32001.0	160651.0	96530.0	134295.0	2562.0	8778.0	8047.0	34021.0	9342.0	5269.0	42726.0	51583.0	13312.0	10230.0
57884.0	55064.0	17579.0	64532.0	34493.0	169736.0	102588.0	144417.0	2561.0	8767.0	8037.0	33961.0	9331.0	5304.0	42972.0	55384.0	12941.0	9986.0
